,Time,open,high,low,close,volume,open_return,close_return,open_logreturn,close_logreturn,X,X_diff_sub,X_diff_div
153,2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,0.003358453752079719,-1.800290259914935e-05,0.003352826741460803,-1.800306465331948e-05,67752,29.0,0.00042821493436506763
154,2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,-1.800290525574402e-05,0.015410024226145163,-1.8003067310019985e-05,0.015292495676779325,68801,1049.0,0.015482937773054761
155,2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,0.015410026500163418,0.02511179350645768,0.015292497916286547,0.02480167347858517,70564,1763.0,0.025624627549018175
156,2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,0.02511179715590306,0.008083037416512945,0.024801677038631214,0.008050544645661345,71119,555.0,0.007865200385465787
157,2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,0.008083180330327688,-0.004344658828823794,0.008050686413550842,-0.004354124285061161,70775,-344.0,-0.0048369633993728955
158,2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,-0.004344658828823794,-0.020388123797123747,-0.004354124285061161,-0.020598830454873523,69326,-1449.0,-0.02047333097845283
159,2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,-0.020388123797123747,-0.0006508486697541282,-0.020598830454873523,-0.00065106056369522,69306,-20.0,-0.0002884920520439538
160,2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,-0.0006508486697541282,0.0048719919042521575,-0.00065106056369522,0.004860162159083764,69640,334.0,0.004819207572215989
161,2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,0.004872136182619301,-0.0015526617078359798,0.004860305737925705,-0.0015538683361776106,69501,-139.0,-0.0019959793222286137
162,2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,-0.0015528050637381493,-0.03200690250215696,-0.001554011915019421,-0.032530322415029955,67306,-2195.0,-0.03158227939166347
163,2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,-0.032007046304285365,0.014109198885703826,-0.032530470972018104,0.014010590579490376,68243,937.0,0.01392149288324962
164,2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,0.014109200981724072,-0.021841383722223245,0.014010592646348902,-0.02208343776467173,66733,-1510.0,-0.022126811541110403
165,2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,-0.021841240431630285,-0.010917884336799997,-0.022083291274542147,-0.010977921824138023,65996,-737.0,-0.011044011208847238
166,2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,-0.010917884336799997,0.0027899586321176954,-0.010977921824138023,0.0027860739213107213,66182,186.0,0.002818352627431908
167,2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,0.0027899586321176954,0.006773846508098815,0.0027860739213107213,0.006751007092293841,66622,440.0,0.006648333383699523
168,2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,0.006773695515131391,-0.0025877039519100645,0.006750857115236621,-0.002591057844952401,66475,-147.0,-0.0022064783404881494
169,2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,-0.002587554362937889,-0.019983811580388856,-0.0025909078678951858,-0.020186188658431685,65145,-1330.0,-0.0200075216246709
170,2024-06-19,65175.32,65727.54,64666.0,64974.37,20060.79576,-0.019983811580388856,-0.0030832222994838705,-0.020186188658431685,-0.0030879852219766885,64946,-199.0,-0.003054724077058868
171,2024-06-20,64974.37,66482.94,64559.15,64869.99,24265.29031,-0.0030832222994838705,-0.0016064796011104787,-0.0030879852219766885,-0.001607771373120505,64845,-101.0,-0.0015551381147415055
172,2024-06-21,64869.99,65066.66,63379.35,64143.56,25993.56442,-0.0016064796011104787,-0.011198244365383752,-0.001607771373120505,-0.011261416759841722,64102,-743.0,-0.011458092374122875
173,2024-06-22,64143.56,64546.81,63943.82,64262.01,7308.95542,-0.011198244365383752,0.0018466390078755274,-0.011261416759841722,0.001844936066219504,64233,131.0,0.0020436179838383417
174,2024-06-23,64262.01,64521.0,63178.32,63210.01,8224.45447,0.0018466390078755274,-0.01637048078639308,0.001844936066219504,-0.016505957689856198,63154,-1079.0,-0.01679821898401135
175,2024-06-24,63210.01,63369.8,58402.0,60293.3,52161.35414,-0.01637048078639308,-0.04614316624851031,-0.016505957689856198,-0.04724168823827901,60252,-2902.0,-0.045951166988631
176,2024-06-25,60293.3,62420.0,60257.06,61806.01,31189.24361,-0.04614316624851031,0.02508918901436808,-0.04724168823827901,0.024779622477455705,61789,1537.0,0.025509526654716952
177,2024-06-26,61806.01,62487.81,60712.0,60864.99,22485.66463,0.02508918901436808,-0.01522538018551924,0.024779622477455705,-0.015342476362678105,60807,-982.0,-0.015892796452443014
178,2024-06-27,60864.98,62389.22,60606.63,61706.47,18344.28631,-0.015225541982082307,0.013825353458531796,-0.01534264066075512,0.013730655086801458,61622,815.0,0.013403062147450129
179,2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,0.013825355730010851,-0.020721165868020072,0.01373065732730471,-0.020938861751513153,60315,-1307.0,-0.021209957482717257
180,2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,-0.02072100716845534,0.009248055201046467,-0.020938699693939435,0.009205553774616642,60879,564.0,0.009350907734394509
181,2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,0.009248055201046467,0.02927409722909989,0.009205553774616642,0.028853793809744524,62676,1797.0,0.02951756763415947
182,2024-07-01,62772.01,63861.76,62497.2,62899.99,24547.10538,0.02927409722909989,0.002038806786655325,0.028853793809744524,0.0020367312407112426,62829,153.0,0.0024411257897760663
183,2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,0.0020389660933272324,-0.012154532933947951,0.0020368902232360047,-0.012229003319739846,62033,-796.0,-0.012669308758694209
184,2024-07-03,62135.46,62285.94,59400.0,60208.58,32160.11127,-0.012154848966613686,-0.03101111168870211,-0.012229323240948976,-0.0315021343281225,60142,-1891.0,-0.03048377476504438
185,2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,-0.031011116679590035,-0.052460463276164285,-0.031502139478736715,-0.05388661548310068,57045,-3097.0,-0.051494795650294356
186,2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,-0.052460139810661555,-0.007383346646214456,-0.05388627410901024,-0.007410738462197537,56632,-413.0,-0.007239898325883121
187,2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,-0.00738352063680251,0.0282778424190239,-0.007410913746989213,0.027885405242016163,58251,1619.0,0.028588077412063928
188,2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,0.0282778424190239,-0.040740420809639265,0.027885405242016163,-0.04159356377998373,55829,-2422.0,-0.04157868534445763
189,2024-07-08,55857.81,58236.73,54260.16,56714.62,48090.2049,-0.040740420809639265,0.015339126256471654,-0.04159356377998373,0.015222671228313616,56710,881.0,0.01578032921958128
190,2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,0.015338947230476865,0.0235456042903928,0.015222494906919048,0.023272682322844962,58033,1323.0,0.023329218832657483
191,2024-07-10,58050.0,59470.0,57157.79,57725.85,24951.73799,0.023545784763396933,-0.0055839793281654,0.023272858644239367,-0.0055996280225802065,57733,-300.0,-0.005169472541485032
192,2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,-0.0055839793281654,-0.006686086042907971,-0.0055996280225802065,-0.006708538049520128,57348,-385.0,-0.00666862972649962
193,2024-07-12,57339.89,58526.68,56542.47,57889.1,23652.4569,-0.006686086042907971,0.009578148824491975,-0.006708538049520128,0.009532569171711086,57889,541.0,0.009433633256608731
194,2024-07-13,57889.09,59850.0,57756.63,59204.02,15357.74519,0.0095779744258316,0.022714466108472896,0.009532396427604384,0.022460333746386348,59226,1337.0,0.023095924959837033
195,2024-07-14,59204.01,61420.69,59194.01,60797.91,21178.33907,0.022714470032263515,0.02692198941896187,0.02246033758302966,0.02656596839138983,60823,1597.0,0.026964508830581213
196,2024-07-15,60797.91,64900.0,60632.3,64724.14,38690.9782,0.026922162873764824,0.06457837119729931,0.026566137298853203,0.06257882518464983,64769,3946.0,0.0648767735889384
197,2024-07-16,64724.06,65388.97,62373.24,65043.99,42530.52915,0.06457705536259378,0.004941741983748236,0.06257758916900792,0.004929571655444641,65081,312.0,0.004817119300900119
198,2024-07-17,65044.0,66128.63,63854.0,64087.99,29567.52954,0.004943138610278811,-0.01469774532589406,0.00493096141318043,-0.014806827344029673,64091,-990.0,-0.015211812971527738
199,2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,-0.014697896808314403,-0.0015614470043451153,-0.014806981086123737,-0.0015626673332034774,63964,-127.0,-0.001981557472968132
200,2024-07-19,63987.92,67386.0,63300.67,66660.0,35634.72739,-0.0015614470043451153,0.041759132036171855,-0.0015626673332034774,0.040910757335444886,66705,2741.0,0.042852229379025664
201,2024-07-20,66660.01,67598.0,66222.46,67139.96,14386.92434,0.04175928831566953,0.007200120012001296,0.040910907350434955,0.00717432290208512,67155,450.0,0.006746120980436254
202,2024-07-21,67139.97,68366.66,65777.0,68165.34,21819.11191,0.007200118931875444,0.015272276003738906,0.007174321829680792,0.015156828740989328,68158,1003.0,0.014935596753778535
203,2024-07-22,68165.35,68474.55,66559.97,67532.01,21451.04303,0.015272273729047013,-0.009291085469536303,0.015156826500514484,-0.009334516829783621,67562,-596.0,-0.008744388039555129
204,2024-07-23,67532.0,67750.98,65441.08,65936.01,31406.15316,-0.009291377510714838,-0.02363323703825786,-0.00933481160983186,-0.023916981434216472,65944,-1618.0,-0.02394837334596367
205,2024-07-24,65936.0,67102.01,65111.0,65376.0,23082.56277,-0.02363324053781911,-0.008493234576978419,-0.02391698501848567,-0.008529507623456261,65376,-568.0,-0.00861336891908282
206,2024-07-25,65376.01,66175.49,63456.7,65799.95,35126.42934,-0.008492932540645443,0.006484795643661238,-0.008529202999930258,0.006463859817351855,65796,420.0,0.00642437591776801
207,2024-07-26,65799.95,68200.0,65722.63,67907.99,24244.36023,0.006484641690430405,0.03203710641117521,0.00646370685603215,0.03153462223775808,67921,2125.0,0.032296796157821106
208,2024-07-27,67908.0,69399.99,66650.0,67896.5,31710.21921,0.03203725838697451,-0.000169199530129006,0.03153476949582385,-0.00016921384598440523,67892,-29.0,-0.0004269666229884672
209,2024-07-28,67896.49,68318.43,67066.66,68249.88,10868.69394,-0.00016949402132288921,0.0052046865449618855,-0.0001695083870578615,0.005191188977428364,68264,372.0,0.005479290638072287
210,2024-07-29,68249.88,70079.99,66428.0,66784.69,36467.29633,0.00520483459454236,-0.02146802309396005,0.005191336260435947,-0.02170181316434392,66780,-1484.0,-0.021739130434782594
211,2024-07-30,66784.68,67000.0,65302.67,66188.0,23132.25441,-0.021468169614364326,-0.008934532749946168,-0.02170196289927215,-0.008974685027823451,66171,-609.0,-0.009119496855345965
212,2024-07-31,66188.0,66849.24,64530.0,64628.0,22625.43905,-0.008934384352818537,-0.023569227050220583,-0.008974535292895358,-0.02385142421501373,64612,-1559.0,-0.023560169862930858
213,2024-08-01,64628.01,65659.78,62302.0,65354.02,35542.26854,-0.02356907596543177,0.011233830537847322,-0.02385126948333045,0.011171199683345215,65293,681.0,0.01053983780102774
214,2024-08-02,65354.02,65596.14,61230.01,61498.33,38820.42937,0.011233674067946618,-0.05899698289408969,0.011171044951661806,-0.06080893312569105,61421,-3872.0,-0.059301915978742015
215,2024-08-03,61498.34,62198.22,59850.0,60697.99,28034.71567,-0.05899682988131412,-0.013014011925201933,-0.060808770519662866,-0.013099436128860992,60672,-749.0,-0.012194526302079067
216,2024-08-04,60697.99,61117.63,57122.77,58161.0,31616.52003,-0.013014172415060286,-0.04179693594466634,-0.013099598734889235,-0.04269555681819708,58142,-2530.0,-0.041699630801687815
217,2024-08-05,58161.0,58305.59,49000.0,54018.81,162065.59186,-0.04179693594466634,-0.07121937380719043,-0.04269555681819708,-0.07388270778154322,54014,-4128.0,-0.07099858965979844
218,2024-08-06,54018.82,57040.99,53950.0,56022.01,55884.77676,-0.07121920187066935,0.03708337891930615,-0.07388252266085878,0.03641232998749407,56053,2039.0,0.03774947235901793
219,2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,0.03708300181307182,-0.01584823536320811,0.03641196636552262,-0.015975161468007117,55136,-917.0,-0.016359516885804504
220,2024-08-08,55133.76,62745.14,54730.0,61685.99,48349.52949,-0.015855199742958088,0.11883431252058604,-0.015982238023313115,0.11228735091416127,61699,6563.0,0.11903293673824722
221,2024-08-09,61686.0,61744.37,59535.0,60837.99,30972.48017,0.11884261113335999,-0.013747043696631926,0.11229476808210574,-0.013842409307287744,60860,-839.0,-0.013598275498792556
222,2024-08-10,60837.99,61470.58,60242.0,60923.51,9995.20621,-0.013747203579418377,0.0014057006156844446,-0.013842571418638986,0.001404713543484379,60952,92.0,0.0015116661189615854
223,2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,0.0014057006156844446,-0.03629009556409349,0.001404713543484379,-0.036964958668207114,58725,-2227.0,-0.03653694710591937
224,2024-08-12,58712.59,60711.09,57642.21,59346.64,37009.91743,-0.03629009556409349,0.01079921699928419,-0.036964958668207114,0.010741321896940523,59362,637.0,0.010847169008088464
225,2024-08-13,59346.64,61578.1,58392.88,60587.15,27858.95851,0.01079921699928419,0.02090278404977943,0.010741321896940523,0.020687318243458014,60620,1258.0,0.021192008355513714
226,2024-08-14,60587.16,61800.0,58433.18,58683.39,28422.76326,0.020902952551315527,-0.03142184440099925,0.020687483294944586,-0.031926101818424826,58697,-1923.0,-0.03172220389310454
227,2024-08-15,58683.39,59849.38,56078.54,57541.06,37686.17622,-0.03142200426625054,-0.01946598517911119,-0.03192626686991141,-0.019657942646201854,57557,-1140.0,-0.019421776240693744
228,2024-08-16,57541.05,59817.76,57098.62,58874.6,27610.84344,-0.01946615558508117,0.023175450712934396,-0.019658116435159946,0.022910978337253942,58883,1326.0,0.023038031864065278
229,2024-08-17,58874.59,59700.0,58785.05,59491.99,7721.72931,0.023175454740572053,0.010486525598475394,0.02291098227366343,0.010431923382209742,59487,604.0,0.010257629536538637
230,2024-08-18,59491.99,60284.99,58408.92,58427.35,13634.85717,0.010486697232201558,-0.01789551837146479,0.01043209323475819,-0.018057579517003593,58430,-1057.0,-0.017768588094877913
231,2024-08-19,58427.35,59617.63,57787.3,59438.5,22809.31251,-0.01789551837146479,0.017306107499313276,-0.018057579517003593,0.017158062435947308,59497,1067.0,0.018261167208625695
232,2024-08-20,59438.5,61400.0,58548.23,59013.8,31477.44548,0.017306107499313276,-0.007145200501358498,0.017158062435947308,-0.007170849698593443,59012,-485.0,-0.008151671512849346
233,2024-08-21,59013.8,61820.93,58783.47,61156.03,27983.6422,-0.007145200501358498,0.03630049242719492,-0.007170849698593443,0.03565715238614722,61159,2147.0,0.036382430692062595
234,2024-08-22,61156.03,61400.0,59724.87,60375.84,21241.20588,0.03630049242719492,-0.012757368324922372,0.03565715238614722,-0.012839442327577983,60383,-776.0,-0.012688238852826217
235,2024-08-23,60375.83,64955.0,60342.14,64037.24,38118.07089,-0.01275753184109559,0.060643462683086506,-0.012839607956757239,0.05887576421662603,64085,3702.0,0.06130864647334522
236,2024-08-24,64037.24,64494.5,63531.0,64157.01,15857.15616,0.06064363835660721,0.001870317958737823,0.058875929845805156,0.0018685710918962383,64174,89.0,0.0013887805258641084
237,2024-08-25,64157.02,65000.0,63773.27,64220.0,12305.47977,0.0018704741178726448,0.0009818100937060185,0.0018687269594968299,0.0009813284334161388,64262,88.0,0.0013712718546452507
238,2024-08-26,64219.99,64481.0,62800.0,62834.0,19470.05276,0.0009814982054964705,-0.021582061663033322,0.000981016851072758,-0.021818360418123024,62852,-1410.0,-0.021941427282064052
239,2024-08-27,62834.0,63212.0,58034.01,59415.0,35135.94178,-0.021581909308923872,-0.05441321577489894,-0.021818204703380268,-0.05594960850125526,59427,-3425.0,-0.05449309488958187
240,2024-08-28,59415.0,60234.98,57860.0,59034.9,36868.54275,-0.05441321577489894,-0.006397374400403914,-0.05594960850125526,-0.006417925294743356,59033,-394.0,-0.006629983004358242
241,2024-08-29,59034.9,61166.99,58713.09,59359.01,27020.90743,-0.006397374400403914,0.005490142271774841,-0.006417925294743356,0.005475126375226921,59365,332.0,0.005623973032032881
242,2024-08-30,59359.0,59944.07,57701.1,59123.99,28519.32195,0.005489972880448659,-0.003959297838693807,0.005474957908791276,-0.003967156608714223,59113,-252.0,-0.004244925461130311
243,2024-08-31,59123.99,59462.38,58744.0,58973.99,8798.409,-0.003959130039252717,-0.0025370412247211326,-0.003966988142278554,-0.00254026496747557,58967,-146.0,-0.002469845888383282
244,2024-09-01,58974.0,59076.59,57201.0,57301.86,20705.15741,-0.0025368720886394503,-0.028353686091105543,-0.0025400954012116126,-0.028763415319443375,57310,-1657.0,-0.028100462970814144
245,2024-09-02,57301.77,59425.69,57128.0,59132.13,22895.01461,-0.028355376945772767,0.031940847993415865,-0.02876515551658525,0.03144134758080365,59133,1823.0,0.03180945733728846
246,2024-09-03,59132.12,59809.65,57415.0,57487.73,22828.18447,0.03194229427816987,-0.027808908625479824,0.03144274909886886,-0.028202897779850595,57493,-1640.0,-0.027734090947525103
247,2024-09-04,57487.74,58519.0,55606.0,57970.9,35560.82146,-0.027808575102668476,0.008404750022309077,-0.02820255471688991,0.008369626775024829,57956,463.0,0.008053154297044784
248,2024-09-05,57970.9,58327.07,55643.65,56180.0,27806.91413,0.008404574610169116,-0.0308930860138449,0.008369452824877156,-0.03138033882672037,56158,-1798.0,-0.03102353509558975
249,2024-09-06,56180.0,57008.0,52550.0,53962.97,54447.76826,-0.0308930860138449,-0.03946297614809539,-0.03138033882672037,-0.040262751080288636,53955,-2203.0,-0.039228605007300854
250,2024-09-07,53962.97,54850.0,53745.54,54160.86,16694.04774,-0.03946297614809539,0.003667144339905669,-0.040262751080288636,0.0036604367595428834,54147,192.0,0.003558520989713543
251,2024-09-08,54160.86,55318.0,53629.01,54869.95,16274.14779,0.003667144339905669,0.013092295801802196,0.0036604367595428834,0.01300733247035669,54866,719.0,0.013278667331523497
252,2024-09-09,54869.95,58088.0,54591.96,57042.0,32384.51737,0.013092295801802196,0.03958541970605045,0.01300733247035669,0.03882199877924005,57059,2193.0,0.03997010899281883
253,2024-09-10,57042.01,58044.36,56386.4,57635.99,23626.78126,0.03958560195516863,0.010413204305599347,0.038822174088645696,0.010359360363052208,57659,600.0,0.010515431395573094
254,2024-09-11,57635.99,57981.71,55545.19,57338.0,33026.56757,0.010413027170676417,-0.005170207018218963,0.010359185053646388,-0.005183618786241656,57342,-317.0,-0.005497840753394989
255,2024-09-12,57338.0,58588.0,57324.0,58132.32,31074.40631,-0.005170207018218963,0.013853291011196757,-0.005183618786241656,0.013758211280425158,58139,797.0,0.013899061769732546
256,2024-09-13,58132.31,60625.0,57632.62,60498.0,29825.23333,0.013853116606787778,0.040694746055206475,0.01375803925906301,0.039888515176949337,60545,2406.0,0.04138358072894266
257,2024-09-14,60497.99,60610.45,59400.0,59993.03,12137.90901,0.04069475305557271,-0.008346887500413257,0.03988852190357719,-0.008381917831569096,60012,-533.0,-0.008803369394665084
258,2024-09-15,59993.02,60395.8,58691.05,59132.0,13757.92361,-0.008346888880109921,-0.014352167243428093,-0.008381919222878894,-0.014456155768720775,59130,-882.0,-0.014697060587882449
259,2024-09-16,59132.0,59210.7,57493.3,58213.99,26477.5642,-0.014352002949676427,-0.015524758168166172,-0.014455989082676772,-0.01564652918074257,58212,-918.0,-0.015525114155251152
260,2024-09-17,58213.99,61320.0,57610.01,60313.99,33116.25878,-0.015524758168166172,0.03607380287796799,-0.01564652918074257,0.035438379599161005,60316,2104.0,0.036143750429464605
261,2024-09-18,60313.99,61786.24,59174.8,61759.99,36087.02469,0.03607380287796799,0.023974537250810304,0.035438379599161005,0.023691660342147144,61757,1441.0,0.023890841567743237
262,2024-09-19,61759.98,63850.0,61555.0,62947.99,34332.52608,0.02397437145179759,0.01923575440993433,0.02369149842500943,0.01905308607791393,62940,1183.0,0.01915572323785164
263,2024-09-20,62948.0,64133.32,62350.0,63201.05,25466.37794,0.019236081358834586,0.004020144249244574,0.019053406856346516,0.004012085061529829,63211,271.0,0.00430568795678421
264,2024-09-21,63201.05,63559.9,62758.0,63348.96,8375.34608,0.004019984749316943,0.0023403092195461344,0.004011926200234772,0.0023375749611005414,63364,153.0,0.002420464792520338
265,2024-09-22,63348.97,64000.0,62357.93,63578.76,14242.19892,0.002340467444765526,0.0036275260083196773,0.002337732816876097,0.0036209624041565595,63563,199.0,0.003140584559055526
266,2024-09-23,63578.76,64745.88,62538.75,63339.99,24078.05287,0.003627367579930674,-0.003755499478127665,0.0036208045483811335,-0.0037625690717466927,63325,-238.0,-0.0037443166622092017
267,2024-09-24,63339.99,64688.0,62700.0,64262.7,23185.04759,-0.003755499478127665,0.014567574134444908,-0.0037625690717466927,0.01446248637939056,64260,935.0,0.014765100671140896
268,2024-09-25,64262.7,64817.99,62947.08,63152.01,17813.11168,0.014567574134444908,-0.017283587524333635,0.01446248637939056,-0.017434692343162504,63147,-1113.0,-0.017320261437908546
269,2024-09-26,63152.01,65839.0,62670.0,65173.99,28373.30593,-0.017283587524333635,0.032017666579416806,-0.017434692343162504,0.03151578569135097,65175,2028.0,0.03211553993063809
270,2024-09-27,65173.99,66498.0,64819.9,65769.95,22048.80487,0.032017666579416806,0.009144138635673512,0.03151578569135097,0.009102584128001627,65781,606.0,0.009298043728423577
271,2024-09-28,65769.95,66260.0,65422.23,65858.0,9127.23316,0.009144138635673512,0.00133875728961331,0.009102584128001627,0.0013378619530761801,65876,95.0,0.001444186011158255
272,2024-09-29,65858.0,66076.12,65432.0,65602.01,8337.74111,0.00133875728961331,-0.0038869993015276084,0.0013378619530761801,-0.003894573316477157,65601,-275.0,-0.0041745096848624375
273,2024-09-30,65602.01,65618.8,62856.3,63327.59,30011.08752,-0.0038869993015276084,-0.03466997428889753,-0.003894573316477157,-0.03528524055475455,63302,-2299.0,-0.03504519748174573
274,2024-10-01,63327.6,64130.63,60164.0,60805.78,43671.48108,-0.03466982185454373,-0.03982166382772497,-0.03528508264571028,-0.04063624492665931,60807,-2495.0,-0.0394142365170137
275,2024-10-02,60804.92,62390.31,60000.0,60649.28,31534.70118,-0.03983539562528819,-0.00257376848056221,-0.04065054632801157,-0.002577086316775542,60634,-173.0,-0.0028450671797655147
276,2024-10-03,60649.27,61477.19,59828.11,60752.71,26221.43472,-0.0025598257509425464,0.0017053788602271996,-0.002563107706900173,0.001703926352847916,60745,111.0,0.0018306560675529493
277,2024-10-04,60752.72,62484.85,60459.9,62086.0,21294.65994,0.0017057089063067762,0.02194618149544277,0.001704255836977851,0.02170883041003728,62081,1336.0,0.02199357971849536
278,2024-10-05,62086.0,62370.56,61689.26,62058.0,7807.46141,0.021946013281380634,-0.0004509873401410946,0.02170866580834014,-0.00045108906551724495,62063,-18.0,-0.0002899437831220819
279,2024-10-06,62058.01,62975.0,61798.97,62819.91,8906.86177,-0.00045082627323386856,0.012277385671468683,-0.0004509279259511728,0.012202629820996201,62814,751.0,0.012100607447271372
280,2024-10-07,62819.91,64478.19,62128.0,62224.0,25966.1852,0.012277222553543072,-0.009486005312646954,0.012202468681430049,-0.009531284031326389,62212,-602.0,-0.009583850733912769
281,2024-10-08,62224.01,63200.0,61860.31,62160.49,19702.22371,-0.009485846127445923,-0.001020667266649557,-0.00953112332164527,-0.0010211885021863328,62133,-79.0,-0.0012698514755995483
282,2024-10-09,62160.5,62543.75,60301.0,60636.02,20011.15684,-0.0010206671026184594,-0.024524742324264194,-0.0010211883379877297,-0.024830482976427176,60582,-1551.0,-0.02496258027135334
283,2024-10-10,60636.01,61321.68,58946.0,60326.39,23967.92481,-0.0245250601266077,-0.005106370767738341,-0.024830808768796404,-0.005119452832531935,60278,-304.0,-0.005017992142880678
284,2024-10-11,60326.4,63417.56,60087.64,62540.0,23641.35209,-0.00510604177286732,0.0366938913467224,-0.005119122149123227,0.03603669892744918,62452,2174.0,0.03606622648395774
285,2024-10-12,62539.99,63480.0,62487.23,63206.22,10911.30116,0.036693553734351736,0.010652702270546868,0.03603637326485167,0.010596362001929363,63194,742.0,0.01188112470377245
286,2024-10-13,63206.23,63285.72,62050.0,62870.02,11909.21995,0.010653023769271554,-0.00531909675978099,0.010596680111872247,-0.0053332935199566596,62849,-345.0,-0.005459379054973623
287,2024-10-14,62870.02,66500.0,62457.81,66083.99,37669.95222,-0.0053192541304869214,0.051120868102157574,-0.005333451732221364,0.04985708823410627,66070,3221.0,0.051249820999538676
288,2024-10-15,66084.0,67950.0,64800.01,67074.14,43683.95423,0.051121027160481315,0.014983205463229355,0.04985723955667691,0.014872066015212413,67061,991.0,0.01499924322688062
289,2024-10-16,67074.14,68424.0,66750.49,67620.01,29938.25544,0.014983051873373274,0.008138307848598512,0.01487191469264201,0.008105370403983361,67622,561.0,0.008365517961259172
290,2024-10-17,67620.0,67939.4,66666.0,67421.78,25328.22861,0.008138158759843967,-0.002931528699862599,0.008105222518753192,-0.0029358340463448997,67392,-230.0,-0.0034012599449882996
291,2024-10-18,67421.78,69000.0,67192.36,68428.0,28725.635,-0.002931381248151452,0.014924257413553917,-0.0029356861611148323,0.014813986471420449,68420,1028.0,0.015254036087369416
292,2024-10-19,68427.99,68693.26,68010.0,68378.0,8193.66737,0.014924109093530405,-0.0007306950371193079,0.014813840332402338,-0.0007309621248523259,68359,-61.0,-0.0008915521777258517
293,2024-10-20,68377.99,69400.0,68100.0,69031.99,12442.47378,-0.0007306951439023709,0.009564333557577074,-0.0007309622317134356,0.00951888488044817,69011,652.0,0.009537880893518036
294,2024-10-21,69032.0,69519.52,66840.67,67377.5,31374.42184,0.009564627448101277,-0.0239670042830868,0.009519175986692531,-0.02425888605349007,67340,-1671.0,-0.024213531176189296
295,2024-10-22,67377.5,67836.01,66571.42,67426.0,24598.96268,-0.023967145671572605,0.0007198248673518608,-0.024259030913855107,0.0007195659176902162,67382,42.0,0.0006237006237006515
296,2024-10-23,67426.01,67472.83,65260.0,66668.65,25530.2407,0.0007199732848502061,-0.011232313944175924,0.0007197142284197502,-0.01129587277243706,66601,-781.0,-0.01159063251313408
297,2024-10-24,66668.65,68850.0,66510.0,68198.28,22589.83877,-0.011232460589021961,0.02294376742291924,-0.011296021083166656,0.02268451715263484,68155,1554.0,0.023332982988243378
298,2024-10-25,68198.27,68771.49,65596.29,66698.33,34479.71125,0.022943617427381685,-0.021993956445822346,0.022684370521360162,-0.022239429463163648,66578,-1577.0,-0.023138434450884038
299,2024-10-26,66698.32,67454.55,66439.9,67092.76,11842.9077,-0.021993959670824452,0.005913641316056834,-0.022239432760691378,0.005896224370562871,67003,425.0,0.006383490041755424
300,2024-10-27,67092.76,68332.05,66913.73,68021.7,8653.19592,0.0059137921314957815,0.013845607186229967,0.005896374299365429,0.013750632418520554,67938,935.0,0.013954599047803828
301,2024-10-28,68021.69,70270.0,67618.0,69962.21,29046.75459,0.01384545813885146,0.028527808037729276,0.013750485406600238,0.02812846721520796,69918,1980.0,0.029144219729753562
302,2024-10-29,69962.21,73620.12,69760.0,72736.42,50128.60594,0.02852795924358839,0.03965297837218109,0.02812861422712796,0.03888698282937757,72729,2811.0,0.04020423925169481
303,2024-10-30,72736.41,72961.0,71436.0,72344.74,26885.99056,0.0396528354378742,-0.005384922711345884,0.03888684534666013,-0.005399473668343945,72331,-398.0,-0.005472370031211704
304,2024-10-31,72344.75,72700.0,69685.76,70292.01,29352.10297,-0.00538464848622586,-0.02837428125389642,-0.005399197958586067,-0.02878461169591104,70231,-2100.0,-0.0290331946191813
